id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37825,24,self-employed,single,university.degree,no,no,no,cellular,aug,thu,64,3,999,0,nonexistent,-2.9,92.201,-31.4,0.829,5076.2,0
6758,41,services,married,basic.9y,no,yes,no,telephone,may,wed,251,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
31937,34,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,728,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
10487,45,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,tue,100,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
14518,39,blue-collar,married,unknown,unknown,yes,no,telephone,jul,tue,49,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29170,41,admin.,single,professional.course,no,yes,yes,cellular,apr,fri,41,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
11799,51,management,married,university.degree,unknown,no,no,telephone,jun,fri,13,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
7591,47,unknown,married,unknown,unknown,no,no,telephone,may,fri,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
36730,25,admin.,divorced,university.degree,no,no,no,cellular,jun,mon,143,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0
7783,46,technician,married,professional.course,no,no,yes,telephone,jun,mon,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
20616,41,housemaid,married,basic.6y,unknown,no,no,cellular,aug,wed,186,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1355,24,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
24961,51,admin.,married,high.school,no,yes,no,cellular,nov,tue,109,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
4192,34,admin.,married,university.degree,no,yes,yes,telephone,may,mon,97,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
1638,32,student,single,university.degree,no,no,no,telephone,may,fri,21,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
4722,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
11650,41,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,13,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
14879,27,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,68,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31279,32,services,single,basic.9y,no,no,yes,cellular,may,wed,148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
4055,49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,364,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
6488,41,services,married,high.school,no,yes,no,telephone,may,wed,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
17215,35,services,single,basic.9y,no,no,no,cellular,jul,fri,102,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38071,62,entrepreneur,married,university.degree,no,yes,no,telephone,sep,tue,722,1,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,1
33227,36,admin.,single,university.degree,no,no,no,cellular,may,tue,7,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
38135,62,self-employed,married,university.degree,unknown,no,no,cellular,sep,fri,74,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0
7492,44,technician,married,high.school,no,no,no,telephone,may,fri,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
25495,32,unemployed,divorced,high.school,no,no,no,cellular,nov,wed,194,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
27601,48,unemployed,divorced,professional.course,no,yes,no,telephone,nov,fri,122,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
25378,42,self-employed,divorced,professional.course,no,yes,no,cellular,nov,tue,491,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
38819,26,blue-collar,single,high.school,no,no,no,telephone,nov,fri,201,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
19714,38,housemaid,married,basic.6y,no,yes,no,cellular,aug,thu,256,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
29746,35,technician,single,university.degree,unknown,yes,yes,cellular,apr,mon,378,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
35679,57,retired,divorced,university.degree,no,no,no,cellular,may,mon,46,6,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
18788,36,services,married,high.school,no,yes,yes,cellular,jul,thu,1721,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1
16176,37,admin.,married,university.degree,no,yes,no,telephone,jul,tue,135,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
40643,66,retired,married,unknown,no,yes,no,cellular,sep,tue,1394,2,6,1,success,-1.1,94.199,-37.5,0.881,4963.6,1
16157,35,blue-collar,married,university.degree,no,unknown,unknown,cellular,jul,tue,87,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
22438,47,admin.,married,unknown,no,no,no,cellular,aug,fri,252,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
9125,56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,84,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
9436,41,housemaid,married,university.degree,unknown,no,no,telephone,jun,fri,235,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
33667,29,self-employed,single,professional.course,no,yes,no,cellular,may,wed,774,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1
19245,32,technician,single,professional.course,no,yes,no,cellular,aug,wed,499,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
9814,29,admin.,married,professional.course,no,no,no,telephone,jun,wed,103,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
40143,78,retired,married,unknown,no,yes,no,cellular,jul,wed,203,1,999,1,failure,-1.7,94.215,-40.3,0.84,4991.6,0
15383,36,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,225,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
26337,50,blue-collar,married,professional.course,unknown,no,no,cellular,nov,thu,283,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1
18326,36,technician,married,professional.course,no,no,no,cellular,jul,wed,84,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
25225,53,management,married,university.degree,no,yes,no,cellular,nov,tue,313,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
35194,60,admin.,divorced,high.school,unknown,yes,no,cellular,may,fri,99,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
19842,36,technician,married,professional.course,unknown,no,no,cellular,aug,fri,201,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
13785,27,services,single,high.school,no,no,no,cellular,jul,thu,377,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
23484,46,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,81,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
27560,46,technician,married,professional.course,no,yes,yes,cellular,nov,fri,484,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
18368,37,admin.,married,university.degree,no,no,yes,cellular,jul,thu,175,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40108,19,student,single,basic.9y,no,yes,no,cellular,jul,mon,236,2,999,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,0
31142,28,admin.,single,university.degree,no,no,yes,cellular,may,wed,223,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
40611,30,admin.,single,high.school,no,no,no,cellular,sep,fri,219,3,6,1,success,-1.1,94.199,-37.5,0.883,4963.6,1
7903,52,services,married,high.school,unknown,yes,no,telephone,jun,mon,105,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
7420,30,admin.,married,university.degree,no,no,no,telephone,may,fri,864,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1
15000,36,blue-collar,married,basic.6y,no,no,no,cellular,jul,thu,201,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
21503,36,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,97,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
24679,36,entrepreneur,married,high.school,no,yes,yes,cellular,nov,mon,139,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
10138,34,services,married,high.school,no,no,no,telephone,jun,thu,54,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
12922,33,services,married,basic.9y,no,yes,no,cellular,jul,tue,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
27324,54,technician,married,high.school,unknown,yes,no,cellular,nov,fri,82,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0
17906,59,housemaid,divorced,university.degree,no,no,no,cellular,jul,tue,367,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
34261,28,student,single,high.school,no,yes,no,cellular,may,thu,21,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
38515,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,353,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,1
17065,36,services,married,high.school,no,yes,no,cellular,jul,fri,303,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28359,59,admin.,married,high.school,no,yes,no,cellular,apr,wed,101,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
40564,59,admin.,married,university.degree,no,no,yes,cellular,sep,wed,193,1,3,1,success,-1.1,94.199,-37.5,0.886,4963.6,1
37110,38,management,married,university.degree,no,no,no,cellular,jul,tue,486,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,1
14731,58,management,divorced,university.degree,no,yes,no,telephone,jul,wed,174,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
28785,48,services,divorced,high.school,unknown,no,no,cellular,apr,thu,235,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
16888,55,services,divorced,high.school,no,yes,yes,cellular,jul,thu,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
25914,37,management,married,university.degree,no,no,no,cellular,nov,wed,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
6940,35,admin.,married,university.degree,no,yes,no,telephone,may,thu,162,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
36200,27,technician,single,university.degree,no,yes,no,cellular,may,thu,568,8,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
6120,29,blue-collar,single,unknown,no,no,no,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
14470,38,technician,single,professional.course,no,no,yes,cellular,jul,tue,80,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
14372,30,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,235,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38829,41,management,married,unknown,no,no,yes,cellular,nov,fri,129,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1
38176,71,retired,married,basic.4y,no,yes,no,cellular,oct,thu,137,1,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,1
18623,25,admin.,single,basic.9y,no,no,no,cellular,jul,thu,81,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
9154,29,technician,married,professional.course,no,no,no,telephone,jun,fri,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
33841,29,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,528,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
22537,53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,565,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
26889,49,entrepreneur,married,high.school,unknown,yes,no,cellular,nov,thu,611,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
24649,55,technician,single,professional.course,no,no,no,cellular,nov,mon,99,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
30630,37,unknown,single,university.degree,no,yes,no,cellular,may,mon,23,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
24004,27,self-employed,single,university.degree,no,no,no,telephone,oct,fri,24,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,0
16549,49,self-employed,divorced,university.degree,no,no,yes,cellular,jul,wed,207,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
21648,32,admin.,single,university.degree,no,unknown,unknown,cellular,aug,tue,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
3698,38,blue-collar,single,university.degree,unknown,no,no,telephone,may,fri,894,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1
19275,29,technician,single,university.degree,no,yes,yes,cellular,aug,wed,225,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
25134,41,admin.,married,university.degree,unknown,yes,no,cellular,nov,tue,331,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0
23501,30,technician,single,university.degree,no,no,no,cellular,aug,thu,110,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
27579,59,technician,single,professional.course,no,yes,no,cellular,nov,fri,246,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
26719,45,unemployed,divorced,basic.4y,unknown,no,no,cellular,nov,thu,462,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
13511,36,admin.,single,high.school,no,yes,no,telephone,jul,thu,140,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
12450,39,technician,married,basic.9y,no,no,no,cellular,jul,mon,62,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
29052,44,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,fri,574,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
1884,28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
9699,28,entrepreneur,single,high.school,no,yes,no,telephone,jun,mon,419,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
220,40,services,married,high.school,no,no,no,telephone,may,mon,322,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
38736,72,retired,married,professional.course,no,yes,no,telephone,nov,wed,93,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0
8669,32,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,489,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
33194,36,entrepreneur,single,university.degree,no,yes,yes,cellular,may,tue,347,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
24512,44,technician,single,university.degree,no,no,no,cellular,nov,mon,396,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
24249,36,management,married,university.degree,no,no,no,cellular,nov,mon,84,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
36684,29,technician,married,high.school,no,yes,no,cellular,jun,fri,365,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1
23254,41,admin.,married,university.degree,no,no,no,cellular,aug,wed,108,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37435,32,admin.,married,high.school,no,no,no,cellular,aug,wed,96,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0
14742,26,admin.,married,high.school,no,no,no,cellular,jul,wed,130,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
38792,66,retired,married,basic.4y,no,yes,yes,telephone,nov,thu,1127,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1
39335,30,student,single,unknown,no,no,yes,telephone,mar,tue,255,1,3,2,success,-1.8,93.369,-34.8,0.637,5008.7,1
614,51,management,married,university.degree,no,yes,no,telephone,may,tue,170,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
40964,54,self-employed,married,university.degree,no,yes,no,cellular,oct,thu,72,4,999,1,failure,-1.1,94.601,-49.5,0.987,4963.6,0
13606,38,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,thu,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
33982,56,housemaid,married,basic.4y,unknown,no,no,cellular,may,wed,206,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
11337,39,unemployed,married,university.degree,unknown,no,no,telephone,jun,thu,21,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1530,54,admin.,married,university.degree,no,yes,no,telephone,may,thu,461,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
18076,39,technician,married,university.degree,no,yes,no,cellular,jul,wed,141,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30836,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,tue,335,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
36129,25,student,single,professional.course,no,yes,no,cellular,may,wed,483,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
20046,39,technician,single,high.school,no,no,no,cellular,aug,mon,177,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
10710,50,admin.,married,high.school,no,yes,no,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
28547,58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,282,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1
32508,34,management,married,university.degree,no,yes,no,telephone,may,fri,283,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
2158,38,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,177,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33046,40,unemployed,single,high.school,unknown,yes,no,cellular,may,mon,94,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
5465,47,management,married,university.degree,no,yes,yes,telephone,may,fri,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
36242,36,technician,married,university.degree,no,yes,no,cellular,jun,mon,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1
1202,34,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,380,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
24612,34,unemployed,married,high.school,no,yes,no,cellular,nov,mon,564,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
5380,48,services,married,professional.course,no,yes,no,telephone,may,fri,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
20212,45,services,married,basic.9y,no,no,no,cellular,aug,mon,744,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
12147,28,admin.,married,high.school,no,yes,no,telephone,jul,tue,54,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
25342,57,retired,married,high.school,no,no,no,cellular,nov,tue,486,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0
26527,43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,352,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0
40811,30,services,single,high.school,no,yes,no,cellular,sep,thu,405,1,999,3,failure,-1.1,94.199,-37.5,0.878,4963.6,0
20255,52,unemployed,married,university.degree,no,yes,no,cellular,aug,mon,445,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
26121,50,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,332,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
1702,37,blue-collar,single,unknown,unknown,no,no,telephone,may,fri,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
37148,59,admin.,married,high.school,no,yes,no,cellular,aug,wed,277,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,1
2697,38,blue-collar,single,university.degree,no,no,no,telephone,may,wed,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
36087,31,admin.,married,university.degree,no,no,no,cellular,may,tue,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
8160,43,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,tue,69,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
27939,43,admin.,married,university.degree,no,yes,no,cellular,mar,fri,111,3,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0
33735,44,technician,married,professional.course,unknown,yes,yes,cellular,may,wed,267,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
13945,38,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,fri,83,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
9295,31,management,married,university.degree,no,yes,no,telephone,jun,fri,422,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
28857,44,blue-collar,married,basic.6y,no,yes,no,cellular,apr,thu,304,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
33421,34,admin.,single,university.degree,no,no,no,cellular,may,tue,271,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
7678,51,admin.,married,professional.course,no,yes,no,telephone,may,fri,78,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
11406,36,blue-collar,married,high.school,unknown,no,no,telephone,jun,fri,50,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
37597,26,admin.,single,university.degree,no,yes,no,cellular,aug,mon,138,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
6251,38,blue-collar,single,basic.4y,no,unknown,unknown,telephone,may,tue,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
255,28,services,married,unknown,no,no,no,telephone,may,mon,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
16869,57,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
317,33,admin.,divorced,high.school,no,no,no,telephone,may,mon,364,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
9602,40,housemaid,single,university.degree,no,yes,no,telephone,jun,mon,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38123,54,blue-collar,married,basic.4y,no,no,no,cellular,sep,fri,49,2,999,1,failure,-3.4,92.379,-29.8,0.741,5017.5,0
5470,38,technician,married,professional.course,no,yes,yes,telephone,may,fri,456,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
33449,51,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,370,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
14255,22,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,245,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
26651,30,unemployed,married,university.degree,no,no,no,cellular,nov,thu,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
21918,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
